geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
250250005032010,191,Brighton,25,0,0,2507000
250250005041000,191,Brighton,25,0,0,2507000
250250005041001,191,Brighton,25,0,0,2507000
250250005041002,191,Brighton,25,0,0,2507000
250250005041003,191,Brighton,25,0,0,2507000
250250005041004,191,Brighton,25,47,12,2507000
250250005041005,191,Brighton,25,78,49,2507000
250250005041006,191,Brighton,25,93,54,2507000
250250005041007,191,Brighton,25,112,45,2507000
250250005041008,191,Brighton,25,46,25,2507000
250250005041009,191,Brighton,25,220,91,2507000
250250005041010,191,Brighton,25,214,149,2507000
250250005041011,191,Brighton,25,0,0,2507000
250250005041012,191,Brighton,25,42,18,2507000
250250005041013,191,Brighton,25,9,2,2507000
250250005041014,191,Brighton,25,79,40,2507000
250250005041015,191,Brighton,25,386,239,2507000
250250005042000,191,Brighton,25,0,0,2507000
250250005042001,191,Brighton,25,0,0,2507000
250250005042002,191,Brighton,25,0,0,2507000
250250005042003,191,Brighton,25,0,0,2507000
250250005042004,191,Brighton,25,599,406,2507000
250250005042005,191,Brighton,25,114,78,2507000
250250005042006,191,Brighton,25,0,0,2507000
250250005042007,191,Brighton,25,0,0,2507000
250250005042008,191,Brighton,25,0,0,2507000
250250005042009,191,Brighton,25,407,162,2507000
250250005042010,191,Brighton,25,0,0,2507000
250250005042011,191,Brighton,25,23,6,2507000
250250005042012,191,Brighton,25,0,0,2507000
250250005042013,191,Brighton,25,33,30,2507000
250250005042014,191,Brighton,25,243,142,2507000
250250005043000,191,Brighton,25,124,65,2507000
250250005043001,191,Brighton,25,63,29,2507000
250250005043002,191,Brighton,25,155,77,2507000
250250005043003,191,Brighton,25,424,251,2507000
250250005043004,191,Brighton,25,91,66,2507000
250250005043005,191,Brighton,25,327,163,2507000
250250005043006,191,Brighton,25,196,103,2507000
250250005044000,191,Brighton,25,357,252,2507000
250250005044001,191,Brighton,25,12,4,2507000
250250005044002,191,Brighton,25,15,3,2507000
250250005044003,191,Brighton,25,300,117,2507000
250250005044004,191,Brighton,25,84,24,2507000
250250005044005,191,Brighton,25,79,18,2507000
250250005044006,191,Brighton,25,13,6,2507000
250250006011004,191,Brighton,25,97,38,2507000
250250006011005,191,Brighton,25,80,0,2507000
250250006011008,191,Brighton,25,0,0,2507000
250250006012000,191,Brighton,25,83,38,2507000
250250006012001,191,Brighton,25,49,23,2507000
250250006012002,191,Brighton,25,59,27,2507000
250250006012003,191,Brighton,25,139,70,2507000
250250006012004,191,Brighton,25,121,79,2507000
250250006012005,191,Brighton,25,0,0,2507000
250250006012006,191,Brighton,25,0,0,2507000
250250006012007,191,Brighton,25,0,0,2507000
250250006012008,191,Brighton,25,68,42,2507000
250250006012009,191,Brighton,25,260,127,2507000
250250006012010,191,Brighton,25,58,24,2507000
250250006012011,191,Brighton,25,42,18,2507000
250250006012012,191,Brighton,25,0,0,2507000
250250006012013,191,Brighton,25,133,67,2507000
250250006012014,191,Brighton,25,40,13,2507000
250250006012015,191,Brighton,25,25,9,2507000
250250006013000,191,Brighton,25,38,12,2507000
250250006013001,191,Brighton,25,68,28,2507000
250250006013002,191,Brighton,25,51,25,2507000
250250006013003,191,Brighton,25,69,28,2507000
250250006013004,191,Brighton,25,42,18,2507000
250250006013005,191,Brighton,25,81,38,2507000
250250006013006,191,Brighton,25,38,21,2507000
250250006013007,191,Brighton,25,54,23,2507000
250250006013008,191,Brighton,25,47,21,2507000
250250006013009,191,Brighton,25,25,10,2507000
250250006013010,191,Brighton,25,92,38,2507000
250250006013011,191,Brighton,25,0,6,2507000
250250006013012,191,Brighton,25,59,17,2507000
250250006013013,191,Brighton,25,0,0,2507000
250250006014000,191,Brighton,25,145,53,2507000
250250006014001,191,Brighton,25,158,65,2507000
250250006014002,191,Brighton,25,15,9,2507000
250250006014003,191,Brighton,25,271,140,2507000
250250006014004,191,Brighton,25,74,29,2507000
250250006014005,191,Brighton,25,266,135,2507000
250250006014006,191,Brighton,25,35,20,2507000
250250006014007,191,Brighton,25,65,22,2507000
250250006014008,191,Brighton,25,39,15,2507000
250250006022004,191,Brighton,25,532,339,2507000
250250006023000,191,Brighton,25,155,106,2507000
250250006023001,191,Brighton,25,444,151,2507000
250250006023002,191,Brighton,25,221,86,2507000
250250006023003,191,Brighton,25,157,40,2507000
250250006023004,191,Brighton,25,0,0,2507000
250250006023005,191,Brighton,25,0,0,2507000
250250006023006,191,Brighton,25,0,0,2507000
250250006023007,191,Brighton,25,429,315,2507000
250250007013001,191,Brighton,25,64,37,2507000
250250007013002,191,Brighton,25,260,154,2507000
250250007013003,191,Brighton,25,35,12,2507000
250250007013004,191,Brighton,25,72,11,2507000
250250007014000,191,Brighton,25,398,263,2507000
250250007014001,191,Brighton,25,177,94,2507000
250250007014002,191,Brighton,25,169,80,2507000
250250007014003,191,Brighton,25,178,73,2507000
250250007015001,191,Brighton,25,0,0,2507000
250250007015002,191,Brighton,25,0,0,2507000
250250007015005,191,Brighton,25,0,0,2507000
250250007015008,191,Brighton,25,144,53,2507000
250250007015009,191,Brighton,25,0,0,2507000
250250007015010,191,Brighton,25,332,162,2507000
250250007015011,191,Brighton,25,227,149,2507000
250259815011068,191,Brighton,25,0,0,2507000
250259815011073,191,Brighton,25,0,0,2507000
250259815011077,191,Brighton,25,0,0,2507000
250259815011078,191,Brighton,25,0,0,2507000
250259815011082,191,Brighton,25,0,0,2507000
250251106011000,192,West Roxbury,19,282,118,2507000
250251106011001,192,West Roxbury,19,213,133,2507000
250251106011002,192,West Roxbury,19,0,0,2507000
250251106011003,192,West Roxbury,19,37,24,2507000
250251106011004,192,West Roxbury,19,223,124,2507000
250251106011005,192,West Roxbury,19,25,10,2507000
250251106011006,192,West Roxbury,19,7,3,2507000
250251106011007,192,West Roxbury,19,1,1,2507000
250251106011008,192,West Roxbury,19,38,17,2507000
250251106011009,192,West Roxbury,19,0,0,2507000
250251106011010,192,West Roxbury,19,2,1,2507000
250251106011011,192,West Roxbury,19,147,57,2507000
250251106011012,192,West Roxbury,19,45,17,2507000
250251106011013,192,West Roxbury,19,0,0,2507000
250251106011014,192,West Roxbury,19,69,25,2507000
250251106011015,192,West Roxbury,19,67,32,2507000
250251106011016,192,West Roxbury,19,32,9,2507000
250251106011017,192,West Roxbury,19,36,13,2507000
250251106011018,192,West Roxbury,19,0,0,2507000
250251106011019,192,West Roxbury,19,0,0,2507000
250251106011020,192,West Roxbury,19,15,9,2507000
250251106011021,192,West Roxbury,19,45,17,2507000
250251106011022,192,West Roxbury,19,49,18,2507000
250251106011023,192,West Roxbury,19,39,17,2507000
250251106011024,192,West Roxbury,19,63,20,2507000
250251106011025,192,West Roxbury,19,64,31,2507000
250251106011026,192,West Roxbury,19,88,32,2507000
250251106011027,192,West Roxbury,19,0,0,2507000
250251106011028,192,West Roxbury,19,5,3,2507000
250251106011029,192,West Roxbury,19,0,0,2507000
250251106011030,192,West Roxbury,19,16,7,2507000
250251106011031,192,West Roxbury,19,51,20,2507000
250251106011032,192,West Roxbury,19,0,0,2507000
250251106011033,192,West Roxbury,19,0,0,2507000
250251106011034,192,West Roxbury,19,21,9,2507000
250251106011035,192,West Roxbury,19,50,19,2507000
250251106011036,192,West Roxbury,19,16,6,2507000
250251106011037,192,West Roxbury,19,39,14,2507000
250251106011038,192,West Roxbury,19,25,10,2507000
250251106011039,192,West Roxbury,19,11,6,2507000
250251106011040,192,West Roxbury,19,40,18,2507000
250251106011041,192,West Roxbury,19,28,10,2507000
250251106011042,192,West Roxbury,19,26,15,2507000
250251106012000,192,West Roxbury,19,75,30,2507000
250251106012001,192,West Roxbury,19,182,69,2507000
250251106012002,192,West Roxbury,19,46,18,2507000
250251106012003,192,West Roxbury,19,139,64,2507000
250251106012004,192,West Roxbury,19,85,30,2507000
250251106012005,192,West Roxbury,19,33,16,2507000
250251106012006,192,West Roxbury,19,0,0,2507000
250251106012007,192,West Roxbury,19,0,0,2507000
250251106012008,192,West Roxbury,19,101,49,2507000
250251106012009,192,West Roxbury,19,51,21,2507000
250251106012010,192,West Roxbury,19,61,25,2507000
250251106012011,192,West Roxbury,19,33,11,2507000
250251106012012,192,West Roxbury,19,74,31,2507000
250251106012013,192,West Roxbury,19,51,19,2507000
250251106012014,192,West Roxbury,19,79,27,2507000
250251106012015,192,West Roxbury,19,17,8,2507000
250251106012016,192,West Roxbury,19,27,12,2507000
250251301001000,192,West Roxbury,19,11,5,2507000
250251301001001,192,West Roxbury,19,4,1,2507000
250251301001002,192,West Roxbury,19,22,10,2507000
250251301001003,192,West Roxbury,19,82,35,2507000
250251301001004,192,West Roxbury,19,0,0,2507000
250251301001005,192,West Roxbury,19,24,15,2507000
250251301001006,192,West Roxbury,19,64,23,2507000
250251301001007,192,West Roxbury,19,132,56,2507000
250251301001008,192,West Roxbury,19,155,65,2507000
250251301001009,192,West Roxbury,19,0,0,2507000
250251301001010,192,West Roxbury,19,0,0,2507000
250251301001011,192,West Roxbury,19,8,4,2507000
250251301001012,192,West Roxbury,19,106,44,2507000
250251301001013,192,West Roxbury,19,154,66,2507000
250251301001014,192,West Roxbury,19,121,54,2507000
250251301001015,192,West Roxbury,19,71,29,2507000
250251301001016,192,West Roxbury,19,37,14,2507000
250251301001017,192,West Roxbury,19,40,18,2507000
250251301001018,192,West Roxbury,19,0,0,2507000
250251301002000,192,West Roxbury,19,891,538,2507000
250251301002001,192,West Roxbury,19,105,76,2507000
250251301002002,192,West Roxbury,19,188,113,2507000
250251301002003,192,West Roxbury,19,72,42,2507000
250251301002004,192,West Roxbury,19,0,0,2507000
250251301002005,192,West Roxbury,19,0,0,2507000
250251301002006,192,West Roxbury,19,0,0,2507000
250251301002007,192,West Roxbury,19,0,0,2507000
250251301002008,192,West Roxbury,19,21,10,2507000
250251301002009,192,West Roxbury,19,67,31,2507000
250251301002010,192,West Roxbury,19,99,40,2507000
250251301002011,192,West Roxbury,19,0,0,2507000
250251301002012,192,West Roxbury,19,16,6,2507000
250251301002013,192,West Roxbury,19,0,0,2507000
250251301002014,192,West Roxbury,19,0,0,2507000
250251301002015,192,West Roxbury,19,0,0,2507000
250251301002016,192,West Roxbury,19,18,7,2507000
250251301002017,192,West Roxbury,19,0,0,2507000
250251301002018,192,West Roxbury,19,0,0,2507000
250251301002019,192,West Roxbury,19,16,10,2507000
250251301002020,192,West Roxbury,19,182,99,2507000
250251301002021,192,West Roxbury,19,0,0,2507000
250251301002022,192,West Roxbury,19,0,0,2507000
250251301002023,192,West Roxbury,19,0,0,2507000
250251301003000,192,West Roxbury,19,0,0,2507000
250251301003001,192,West Roxbury,19,0,0,2507000
250251301003002,192,West Roxbury,19,19,13,2507000
250251301003003,192,West Roxbury,19,0,0,2507000
250251301003004,192,West Roxbury,19,0,0,2507000
250251301003005,192,West Roxbury,19,0,0,2507000
250251301003006,192,West Roxbury,19,0,0,2507000
250251301003007,192,West Roxbury,19,0,0,2507000
250251301003008,192,West Roxbury,19,309,151,2507000
250251301003009,192,West Roxbury,19,0,0,2507000
250251301003010,192,West Roxbury,19,10,8,2507000
250251301003011,192,West Roxbury,19,45,19,2507000
250251301003012,192,West Roxbury,19,0,0,2507000
250251301003013,192,West Roxbury,19,23,12,2507000
250251301003014,192,West Roxbury,19,0,0,2507000
250251301003015,192,West Roxbury,19,0,0,2507000
250251301003016,192,West Roxbury,19,0,0,2507000
250251301003017,192,West Roxbury,19,0,0,2507000
250251301003018,192,West Roxbury,19,14,10,2507000
250251301003019,192,West Roxbury,19,19,13,2507000
250251301003020,192,West Roxbury,19,16,5,2507000
250251301003021,192,West Roxbury,19,36,24,2507000
250251301003022,192,West Roxbury,19,0,0,2507000
250251301003023,192,West Roxbury,19,0,0,2507000
250251301003024,192,West Roxbury,19,0,0,2507000
250251301003025,192,West Roxbury,19,0,0,2507000
250251301003026,192,West Roxbury,19,0,0,2507000
250251301003027,192,West Roxbury,19,0,0,2507000
250251301003028,192,West Roxbury,19,0,0,2507000
250251301003029,192,West Roxbury,19,0,0,2507000
250251301003030,192,West Roxbury,19,0,0,2507000
250251301003031,192,West Roxbury,19,0,0,2507000
250251301003032,192,West Roxbury,19,0,0,2507000
250251301003033,192,West Roxbury,19,0,0,2507000
250251301003034,192,West Roxbury,19,4,1,2507000
250251301003035,192,West Roxbury,19,0,0,2507000
250251301003036,192,West Roxbury,19,0,0,2507000
250251301003037,192,West Roxbury,19,0,0,2507000
250251301003038,192,West Roxbury,19,15,9,2507000
250251301003039,192,West Roxbury,19,0,0,2507000
250251301003040,192,West Roxbury,19,10,5,2507000
250251301004000,192,West Roxbury,19,0,0,2507000
250251301004001,192,West Roxbury,19,0,0,2507000
250251301004002,192,West Roxbury,19,11,6,2507000
250251301004003,192,West Roxbury,19,73,27,2507000
250251301004004,192,West Roxbury,19,55,25,2507000
250251301004005,192,West Roxbury,19,50,20,2507000
250251301004006,192,West Roxbury,19,1,1,2507000
250251301004007,192,West Roxbury,19,48,25,2507000
250251301004008,192,West Roxbury,19,38,14,2507000
250251301004009,192,West Roxbury,19,37,15,2507000
250251301004010,192,West Roxbury,19,0,0,2507000
250251301004011,192,West Roxbury,19,33,18,2507000
250251301004012,192,West Roxbury,19,51,22,2507000
250251301004013,192,West Roxbury,19,64,29,2507000
250251301004014,192,West Roxbury,19,42,22,2507000
250251301004015,192,West Roxbury,19,28,11,2507000
250251301004016,192,West Roxbury,19,31,10,2507000
250251301004017,192,West Roxbury,19,13,6,2507000
250251301004018,192,West Roxbury,19,0,0,2507000
250251301004019,192,West Roxbury,19,17,6,2507000
250251301004020,192,West Roxbury,19,85,34,2507000
250251301004021,192,West Roxbury,19,88,34,2507000
250251301004022,192,West Roxbury,19,45,19,2507000
250251301005000,192,West Roxbury,19,0,0,2507000
250251301005001,192,West Roxbury,19,16,6,2507000
250251301005002,192,West Roxbury,19,42,18,2507000
250251301005003,192,West Roxbury,19,41,19,2507000
250251301005004,192,West Roxbury,19,16,7,2507000
250251301005005,192,West Roxbury,19,24,8,2507000
250251301005006,192,West Roxbury,19,0,0,2507000
250251301005007,192,West Roxbury,19,43,18,2507000
250251301005008,192,West Roxbury,19,59,27,2507000
250251301005009,192,West Roxbury,19,24,12,2507000
250251301005010,192,West Roxbury,19,25,14,2507000
250251301005011,192,West Roxbury,19,35,15,2507000
250251301005012,192,West Roxbury,19,37,17,2507000
250251301005013,192,West Roxbury,19,14,8,2507000
250251301005014,192,West Roxbury,19,40,17,2507000
250251301005015,192,West Roxbury,19,23,15,2507000
250251301005016,192,West Roxbury,19,26,11,2507000
250251301005017,192,West Roxbury,19,69,39,2507000
250251301005018,192,West Roxbury,19,24,12,2507000
250251301005019,192,West Roxbury,19,24,10,2507000
250251301005020,192,West Roxbury,19,18,8,2507000
250251301005021,192,West Roxbury,19,37,15,2507000
250251301005022,192,West Roxbury,19,18,8,2507000
250251301006000,192,West Roxbury,19,0,0,2507000
250251301006001,192,West Roxbury,19,0,0,2507000
250251301006002,192,West Roxbury,19,0,0,2507000
250251301006003,192,West Roxbury,19,0,0,2507000
250251301006004,192,West Roxbury,19,0,0,2507000
250251301006005,192,West Roxbury,19,0,0,2507000
250251301006006,192,West Roxbury,19,0,0,2507000
250251301006007,192,West Roxbury,19,1,1,2507000
250251301006008,192,West Roxbury,19,0,0,2507000
250251301006009,192,West Roxbury,19,0,0,2507000
250251301006010,192,West Roxbury,19,0,0,2507000
250251301006011,192,West Roxbury,19,0,0,2507000
250251301006012,192,West Roxbury,19,0,0,2507000
250251301006013,192,West Roxbury,19,0,0,2507000
250251301006014,192,West Roxbury,19,0,0,2507000
250251301006015,192,West Roxbury,19,0,0,2507000
250251301006016,192,West Roxbury,19,0,0,2507000
250251301006017,192,West Roxbury,19,0,0,2507000
250251301006018,192,West Roxbury,19,0,0,2507000
250251301006019,192,West Roxbury,19,0,0,2507000
250251301006020,192,West Roxbury,19,0,0,2507000
250251301006021,192,West Roxbury,19,2,1,2507000
250251301006022,192,West Roxbury,19,0,0,2507000
250251301006023,192,West Roxbury,19,0,0,2507000
250251301006024,192,West Roxbury,19,0,0,2507000
250251301006025,192,West Roxbury,19,0,0,2507000
250251301006026,192,West Roxbury,19,0,0,2507000
250251301006027,192,West Roxbury,19,0,0,2507000
250251301006028,192,West Roxbury,19,0,0,2507000
250251301006029,192,West Roxbury,19,356,126,2507000
250251301006030,192,West Roxbury,19,14,7,2507000
250251301006031,192,West Roxbury,19,0,0,2507000
250251301006032,192,West Roxbury,19,0,0,2507000
250251301006033,192,West Roxbury,19,0,0,2507000
250251301006034,192,West Roxbury,19,0,0,2507000
250251301006035,192,West Roxbury,19,0,0,2507000
250251301006036,192,West Roxbury,19,0,0,2507000
250251301006037,192,West Roxbury,19,0,0,2507000
250251301007000,192,West Roxbury,19,97,41,2507000
250251301007001,192,West Roxbury,19,26,12,2507000
250251301007002,192,West Roxbury,19,27,10,2507000
250251301007003,192,West Roxbury,19,38,15,2507000
250251301007004,192,West Roxbury,19,111,44,2507000
250251301007005,192,West Roxbury,19,0,0,2507000
250251301007006,192,West Roxbury,19,22,10,2507000
250251301007007,192,West Roxbury,19,98,38,2507000
250251301007008,192,West Roxbury,19,156,60,2507000
250251301007009,192,West Roxbury,19,84,35,2507000
250251301007010,192,West Roxbury,19,13,5,2507000
250251301007011,192,West Roxbury,19,118,59,2507000
250251301007012,192,West Roxbury,19,52,23,2507000
250251302001000,192,West Roxbury,19,49,21,2507000
250251302001001,192,West Roxbury,19,40,21,2507000
250251302001002,192,West Roxbury,19,59,23,2507000
250251302001003,192,West Roxbury,19,56,27,2507000
250251302001004,192,West Roxbury,19,43,18,2507000
250251302001005,192,West Roxbury,19,40,20,2507000
250251302001006,192,West Roxbury,19,32,15,2507000
250251302001007,192,West Roxbury,19,26,13,2507000
250251302001008,192,West Roxbury,19,83,33,2507000
250251302001009,192,West Roxbury,19,97,29,2507000
250251302001010,192,West Roxbury,19,0,0,2507000
250251302001011,192,West Roxbury,19,38,13,2507000
250251302001012,192,West Roxbury,19,27,12,2507000
250251302001013,192,West Roxbury,19,0,0,2507000
250251302001014,192,West Roxbury,19,0,0,2507000
250251302002000,192,West Roxbury,19,107,55,2507000
