hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tract,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
parents sue nanny after da abandons murder case,NEWS,Metro,unknown,2016.0,-71.1054497,42.3375076,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
the hardest talk worth having,LIVING ARTS,unknown,unknown,2016.0,-71.1054497,42.3375076,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
children hospital resolves tiff with aetna,BUSINESS,unknown,unknown,2016.0,-71.1054497,42.3375076,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
medical faculty pay gap persists,BUSINESS,unknown,unknown,2016.0,-71.104215,42.3356451,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
journal working to strike balance between sharing data respecting privacy,EDITORIAL OPINION,Letters,unknown,2016.0,-71.104215,42.3356451,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
new england journal of medicine has earned its prestigious position,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1068499,42.3361779,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
at med schools women still have far to climb,BUSINESS,unknown,unknown,2016.0,-71.104215,42.3356451,81001.0,4890.0,2512.0,799.0,35.0,929.0,3.0,402.0,210.0,4890.0,3940.0,950.0,13.0,T_White alone,Mission Hill,6635.0,2427.0,3341.0,4315.0,800.0,White alone
for maine based bigfoot expert clown uproar no laughing matter,LIVING ARTS,unknown,unknown,2016.0,-71.1302833,42.2496365,140102.0,4401.0,1948.0,1808.0,8.0,91.0,4.0,377.0,165.0,4401.0,3646.0,755.0,1.0,T_White alone,Hyde Park,7632.0,15628.0,8319.0,736.0,1857.0,Black or African American alone
making connections,LIVING ARTS,unknown,unknown,2016.0,-71.1181162,42.360262,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
this musical bridge seeks to link songs royalties,BUSINESS,unknown,unknown,2016.0,-71.1240706,42.363833,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
harper coming up big,SPORTS,unknown,unknown,2016.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
st. bonaventure 88 umass 77,SPORTS,unknown,unknown,2016.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
clemson 66 bc 50,SPORTS,unknown,unknown,2016.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
wellesley college names president,NEWS,Metro,unknown,2016.0,-71.12028649999999,42.35262650000001,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
good timing by unh,SPORTS,unknown,unknown,2016.0,-71.1176966,42.3521945,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
guster turns 25,LIVING ARTS,unknown,unknown,2016.0,-71.1194958,42.3518386,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
light shed on invisible scars,NEWS,Metro,unknown,2016.0,-71.1177052,42.3521974,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
the ticket pop music,LIVING ARTS,unknown,unknown,2016.0,-71.1194958,42.3518386,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
watching and recording on the pike as you speed by,NEWS,Metro,unknown,2016.0,-71.1193016,42.3564439,803.0,6584.0,4333.0,405.0,10.0,1415.0,1.0,133.0,287.0,6584.0,6008.0,576.0,11.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
the almighty and his analyst in oh god,LIVING ARTS,unknown,unknown,2016.0,-71.0851756,42.3414992,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
celtics win 4th in row,SPORTS,unknown,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
entrepreneurs still escaping boston,BUSINESS,unknown,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
duke holds off uri to win tip off title,SPORTS,unknown,unknown,2016.0,-71.0846418,42.3410767,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
boston homeownership keeps sliding,BUSINESS,unknown,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
don know much about history,EDITORIAL OPINION,Opinion,By Michael Dukakis and Thomas Birmingham,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
zika virus upends plans,NEWS,Metro,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bill would extend hate crime protection to police officers,NEWS,Metro,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
nonprofit funding for new critic post,LIVING ARTS,unknown,unknown,2016.0,-71.0850308,42.342213,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
boston homeownership keeps sliding,BUSINESS,unknown,unknown,2016.0,-71.0898892,42.339904,10405.0,5522.0,4000.0,471.0,18.0,719.0,2.0,131.0,181.0,5522.0,5087.0,435.0,10.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
jubilee concert celebrates abolitionist history,LIVING ARTS,unknown,unknown,2016.0,-71.0654462,42.3599562,20200.0,3649.0,3160.0,127.0,3.0,239.0,0.0,46.0,74.0,3649.0,3475.0,174.0,2.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
visit to the african meeting house,SUNDAY,Travel,unknown,2016.0,-71.0654462,42.3599562,20200.0,3649.0,3160.0,127.0,3.0,239.0,0.0,46.0,74.0,3649.0,3475.0,174.0,2.0,T_White alone,West End,4933.0,338.0,613.0,1440.0,381.0,White alone
3d vigil puts focus on police relations,NEWS,Metro,unknown,2016.0,-71.1246152,42.3053915,120105.0,2444.0,1977.0,125.0,8.0,210.0,1.0,27.0,96.0,2444.0,2294.0,150.0,3.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
seamy side of good clean fun sitting at bar too impaired to fill out her keno card,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1246152,42.3053915,120105.0,2444.0,1977.0,125.0,8.0,210.0,1.0,27.0,96.0,2444.0,2294.0,150.0,3.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
police sergeant delivers baby in automobile,NEWS,Metro,unknown,2016.0,-71.1246152,42.3053915,120105.0,2444.0,1977.0,125.0,8.0,210.0,1.0,27.0,96.0,2444.0,2294.0,150.0,3.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
center safety rules updated,NEWS,Metro,unknown,2016.0,-71.0351793,42.3292022,981201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T_White alone,Dorchester,27411.0,42714.0,25285.0,13360.0,13421.0,Black or African American alone
worries about militarizing police misplaced,NEWS,Metro,By Kevin Cullen,2016.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
diversity best chance,NEWS,Metro,By Yvonne Abraham,2016.0,-71.0254241,42.3800079,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
what left for sanders,NEWS,Metro,By Yvonne Abraham,2016.0,-71.0324912,42.3788266,50901.0,4165.0,2772.0,99.0,19.0,93.0,0.0,981.0,201.0,4165.0,1461.0,2704.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
thomas trying to make points with durant,SPORTS,unknown,unknown,2016.0,-71.0825693,42.3179184,81900.0,3115.0,263.0,2215.0,21.0,18.0,0.0,421.0,177.0,3115.0,2287.0,828.0,4.0,T_Black or African American alone,Roxbury,7137.0,22624.0,16633.0,3222.0,4917.0,Black or African American alone
boy 12 arrested for having gun at school,NEWS,Metro,unknown,2016.0,-71.0876813,42.3157889,81900.0,3115.0,263.0,2215.0,21.0,18.0,0.0,421.0,177.0,3115.0,2287.0,828.0,4.0,T_Black or African American alone,Roxbury,7137.0,22624.0,16633.0,3222.0,4917.0,Black or African American alone
man arrested after gun falls out of his shorts police say,NEWS,Metro,unknown,2016.0,-71.0901058,42.3127061,81900.0,3115.0,263.0,2215.0,21.0,18.0,0.0,421.0,177.0,3115.0,2287.0,828.0,4.0,T_Black or African American alone,Roxbury,7137.0,22624.0,16633.0,3222.0,4917.0,Black or African American alone
charters slower to enroll those not fluent in english,NEWS,Metro,unknown,2016.0,-71.08343839999999,42.3166909,81900.0,3115.0,263.0,2215.0,21.0,18.0,0.0,421.0,177.0,3115.0,2287.0,828.0,4.0,T_Black or African American alone,Roxbury,7137.0,22624.0,16633.0,3222.0,4917.0,Black or African American alone
879,NEWS,Metro,unknown,2016.0,-71.0521634,42.367433,30500.0,2538.0,2362.0,16.0,0.0,108.0,0.0,26.0,26.0,2538.0,2445.0,93.0,2.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the rescuers,LIVING ARTS,unknown,unknown,2016.0,-71.0521634,42.367433,30500.0,2538.0,2362.0,16.0,0.0,108.0,0.0,26.0,26.0,2538.0,2445.0,93.0,2.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
branching out,LIVING ARTS,unknown,unknown,2016.0,-71.0549837,42.3755809,40801.0,3900.0,2424.0,371.0,14.0,721.0,8.0,239.0,123.0,3900.0,3287.0,613.0,4.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
earning their stripes,SPORTS,unknown,unknown,2016.0,-71.0510249,42.3770451,40801.0,3900.0,2424.0,371.0,14.0,721.0,8.0,239.0,123.0,3900.0,3287.0,613.0,4.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
lesson learned pols pay state for political travel,NEWS,Metro,unknown,2016.0,-71.04919989999999,42.3786053,40801.0,3900.0,2424.0,371.0,14.0,721.0,8.0,239.0,123.0,3900.0,3287.0,613.0,4.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
wahlberg patriots day at spaulding,LIVING ARTS,unknown,unknown,2016.0,-71.04919989999999,42.3786053,40801.0,3900.0,2424.0,371.0,14.0,721.0,8.0,239.0,123.0,3900.0,3287.0,613.0,4.0,T_White alone,Charlestown,13626.0,990.0,2075.0,1650.0,779.0,White alone
gyllenhaal and wahlberg get noticed,LIVING ARTS,unknown,unknown,2016.0,-71.1372602,42.3538353,802.0,8136.0,4965.0,359.0,22.0,1572.0,3.0,846.0,369.0,8136.0,6670.0,1466.0,5.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
christian borger,LIVING ARTS,unknown,unknown,2016.0,-71.1328247,42.3555087,802.0,8136.0,4965.0,359.0,22.0,1572.0,3.0,846.0,369.0,8136.0,6670.0,1466.0,5.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
gyllenhaal bauman head marathon team,LIVING ARTS,unknown,unknown,2016.0,-71.1372602,42.3538353,802.0,8136.0,4965.0,359.0,22.0,1572.0,3.0,846.0,369.0,8136.0,6670.0,1466.0,5.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
hollywood calls,NEWS,Metro,unknown,2016.0,-71.13768379999999,42.35682509999999,802.0,8136.0,4965.0,359.0,22.0,1572.0,3.0,846.0,369.0,8136.0,6670.0,1466.0,5.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
liberal independents in n.h. should vote trump,EDITORIAL OPINION,Editorial,By Nathaniel Rakich,2016.0,-71.1228908,42.3525745,802.0,8136.0,4965.0,359.0,22.0,1572.0,3.0,846.0,369.0,8136.0,6670.0,1466.0,5.0,T_White alone,Allston,12536.0,1326.0,3259.0,6271.0,1512.0,White alone
baker presidential no vote is poor leadership,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
schools water deemed unsafe,NEWS,Metro,unknown,2016.0,-71.1140364,42.3189907,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
step toward ending unfairness,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
lesson on zoning from houston,EDITORIAL OPINION,Opinion,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
if charters are to be labs for reform playing field should be level,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
care for the trees during drought,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
the ticket dance picks,LIVING ARTS,unknown,unknown,2016.0,-71.109027,42.309181,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
gop vying in four races for congress,NEWS,Metro,unknown,2016.0,-71.1141118,42.3132414,120400.0,5751.0,4644.0,428.0,25.0,262.0,2.0,186.0,204.0,5751.0,5185.0,566.0,8.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
dining out,LIVING ARTS,unknown,unknown,2016.0,-71.081672,42.3409901,70800.0,3706.0,2479.0,730.0,5.0,265.0,0.0,104.0,123.0,3706.0,3369.0,337.0,1.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
charged with drug trafficking at logan,NEWS,Metro,unknown,2016.0,-71.0386802,42.3709859,50600.0,2063.0,1278.0,57.0,8.0,46.0,1.0,522.0,151.0,2063.0,689.0,1374.0,3.0,T_Hispanic or Latino,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
locations visited,LIVING ARTS,unknown,unknown,2016.0,-71.03527199999999,42.372665,50600.0,2063.0,1278.0,57.0,8.0,46.0,1.0,522.0,151.0,2063.0,689.0,1374.0,3.0,T_Hispanic or Latino,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
boston police commissioner evans deserve kudos support,EDITORIAL OPINION,Letters,unknown,2016.0,-71.0387267,42.3709853,50600.0,2063.0,1278.0,57.0,8.0,46.0,1.0,522.0,151.0,2063.0,689.0,1374.0,3.0,T_Hispanic or Latino,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
who enrolled late ok to vote,NEWS,Metro,unknown,2016.0,-71.0332943,42.3936059,160400.0,2716.0,1056.0,293.0,26.0,113.0,0.0,1040.0,188.0,2716.0,794.0,1922.0,1.0,T_Hispanic or Latino,,,,,,,
red sox orioles series thumbnails,SPORTS,unknown,unknown,2016.0,-71.0818675,42.3383399,70900.0,3329.0,1725.0,833.0,16.0,270.0,1.0,330.0,154.0,3329.0,2615.0,714.0,3.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
baseball pitching probables,SPORTS,unknown,unknown,2016.0,-71.0818675,42.3383399,70900.0,3329.0,1725.0,833.0,16.0,270.0,1.0,330.0,154.0,3329.0,2615.0,714.0,3.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
orioles 16 red sox,SPORTS,unknown,unknown,2016.0,-71.0818675,42.3383399,70900.0,3329.0,1725.0,833.0,16.0,270.0,1.0,330.0,154.0,3329.0,2615.0,714.0,3.0,T_White alone,South End,17362.0,3259.0,3998.0,4875.0,1410.0,White alone
for ed freeman it really has been long and winding road,LIVING ARTS,unknown,unknown,2016.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
new magazine clusters visual literary around themes new press publication sets sail,LIVING ARTS,unknown,unknown,2016.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
revere officials decry proposal,NEWS,Metro,unknown,2016.0,-71.0004064,42.39454240000001,981502.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,3.0,T_White alone,East Boston,15760.0,1403.0,21700.0,1932.0,2271.0,Hispanic or Latino
at change the world contest $1m in prizes,BUSINESS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
blue jays no match for pujols,SPORTS,unknown,unknown,2016.0,-71.1344539,42.2904259,110607.0,5077.0,4335.0,296.0,12.0,132.0,0.0,177.0,125.0,5077.0,4590.0,487.0,6.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
ready on set which also happens to be the director childhood home in hanover,REGIONAL,South,unknown,2016.0,-71.1127248,42.32470360000001,81100.0,4091.0,2231.0,951.0,11.0,555.0,2.0,200.0,141.0,4091.0,3483.0,608.0,1.0,T_White alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
at the beer cellar taking stock of the craft beer landscape,LIVING ARTS,Food,unknown,2016.0,-71.12805829999999,42.2861819,110502.0,3806.0,2496.0,681.0,16.0,115.0,0.0,339.0,159.0,3806.0,2930.0,876.0,3.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
shelter finds roots in real life home invasion murder,LIVING ARTS,unknown,unknown,2016.0,-71.1322736,42.2859146,110502.0,3806.0,2496.0,681.0,16.0,115.0,0.0,339.0,159.0,3806.0,2930.0,876.0,3.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
campuses looking at hate crimes,NEWS,Metro,unknown,2016.0,-71.1322808,42.2859192,110502.0,3806.0,2496.0,681.0,16.0,115.0,0.0,339.0,159.0,3806.0,2930.0,876.0,3.0,T_White alone,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone
greater boston author readings sept. 10,LIVING ARTS,unknown,unknown,2016.0,-71.1673644,42.3499968,302.0,3142.0,2472.0,96.0,2.0,453.0,0.0,56.0,63.0,3142.0,2913.0,229.0,2.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
what the west gets wrong about turkey,EDITORIAL OPINION,Letters,unknown,2016.0,-71.1604919,42.3489143,302.0,3142.0,2472.0,96.0,2.0,453.0,0.0,56.0,63.0,3142.0,2913.0,229.0,2.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
gap in care,NEWS,Metro,unknown,2016.0,-71.1444767,42.3502217,602.0,3974.0,2401.0,476.0,14.0,637.0,3.0,287.0,156.0,3974.0,3333.0,641.0,6.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
pigging out on pumpkins,NEWS,Metro,unknown,2016.0,-71.1470694,42.348576,602.0,3974.0,2401.0,476.0,14.0,637.0,3.0,287.0,156.0,3974.0,3333.0,641.0,6.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
group seeks home for herd of goats,NEWS,Metro,unknown,2016.0,-71.1470694,42.348576,602.0,3974.0,2401.0,476.0,14.0,637.0,3.0,287.0,156.0,3974.0,3333.0,641.0,6.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
four years of deals,REGIONAL,South,unknown,2016.0,-71.1392706,42.3512845,602.0,3974.0,2401.0,476.0,14.0,637.0,3.0,287.0,156.0,3974.0,3333.0,641.0,6.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
housing market remained hot in may,BUSINESS,unknown,unknown,2016.0,-71.1435011,42.350165,602.0,3974.0,2401.0,476.0,14.0,637.0,3.0,287.0,156.0,3974.0,3333.0,641.0,6.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
